# Table name/description: "Top500 Glycine (sym, no repet sec struct) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.19482120838471023
-179.0 -177.0 0.19112207151664612
-179.0 -175.0 0.18557336621454995
-179.0 -173.0 0.17899712289354705
-179.0 -171.0 0.1693382655158241
-179.0 -169.0 0.1611179613645705
-179.0 -167.0 0.14817098232634607
-179.0 -165.0 0.13008631319358815
-179.0 -163.0 0.11467324290998766
-179.0 -161.0 0.10172626387176326
-179.0 -159.0 0.09042334566378955
-179.0 -157.0 0.07809288943690916
-179.0 -155.0 0.0694615700780929
-179.0 -153.0 0.06370735717221537
-179.0 -151.0 0.057747636662556515
-179.0 -149.0 0.05240443896424168
-179.0 -147.0 0.0468557336621455
-179.0 -145.0 0.04089601315248664
-179.0 -143.0 0.0365803534730785
-179.0 -141.0 0.030415125359638306
-179.0 -139.0 0.02651048088779285
-179.0 -137.0 0.02240032881216605
-179.0 -135.0 0.01993423756678997
-179.0 -133.0 0.018084669132757913
-179.0 -131.0 0.015824085491163174
-179.0 -129.0 0.013152486642005754
-179.0 -127.0 0.010480887792848335
-179.0 -125.0 0.009658857377722976
-179.0 -123.0 0.007809288943690916
-179.0 -121.0 0.007192766132346897
-179.0 -119.0 0.006370735717221537
-179.0 -117.0 0.005137690094533498
-179.0 -115.0 0.005137690094533498
-179.0 -113.0 0.004726674886970818
-179.0 -111.0 0.004110152075626798
-179.0 -109.0 0.004110152075626798
-179.0 -107.0 0.0036991368680641184
-179.0 -105.0 0.002877106452938759
-179.0 -103.0 0.0026715988491574187
-179.0 -101.0 0.0026715988491574187
-179.0 -99.0 0.002260583641594739
-179.0 -97.0 0.002055076037813399
-179.0 -95.0 0.0018495684340320592
-179.0 -93.0 0.0016440608302507192
-179.0 -91.0 0.0014385532264693795
-179.0 -89.0 0.0014385532264693795
-179.0 -87.0 0.0010275380189066995
-179.0 -85.0 6.165228113440197E-4
-179.0 -83.0 6.165228113440197E-4
-179.0 -81.0 6.165228113440197E-4
-179.0 -79.0 6.165228113440197E-4
-179.0 -77.0 6.165228113440197E-4
-179.0 -75.0 6.165228113440197E-4
-179.0 -73.0 6.165228113440197E-4
-179.0 -71.0 6.165228113440197E-4
-179.0 -69.0 6.165228113440197E-4
-179.0 -67.0 6.165228113440197E-4
-179.0 -65.0 6.165228113440197E-4
-179.0 -63.0 6.165228113440197E-4
-179.0 -61.0 6.165228113440197E-4
-179.0 -59.0 6.165228113440197E-4
-179.0 -57.0 6.165228113440197E-4
-179.0 -55.0 6.165228113440197E-4
-179.0 -53.0 6.165228113440197E-4
-179.0 -51.0 6.165228113440197E-4
-179.0 -49.0 6.165228113440197E-4
-179.0 -47.0 6.165228113440197E-4
-179.0 -45.0 6.165228113440197E-4
